28612
25
3667014
85445
 0 1 1 24 427  26 (D 0,1,1) (S 5,1,2) (S 7,2,3) (S 9,3,4) (S 11,4,5) (S 1,12,12) (S 15,5,12) (S 24,12,21) (S 4,30,30) (S 40,21,30) (S 55,30,29) (S 53,29,28) (S 51,28,27) (S 52,27,36) (S 66,36,35) (S 65,35,34) (S 106,34,43) (S 79,43,44) (S 67,44,35) (S 65,35,34) (S 3,25,25) (S 49,34,25) (S 2,16,16) (S 33,25,16) (S 6,16,1) (D 0,1,1)
 0 1 2 14 288  16 (D 0,1,1) (S 2,16,16) (S 6,1,16) (S 32,16,17) (S 34,17,18) (S 36,18,19) (S 102,19,20) (S 39,20,29) (S 56,29,38) (S 56,38,29) (S 39,29,20) (S 22,20,10) (S 10,10,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 3 27 560  29 (D 0,1,1) (S 2,16,16) (S 6,1,16) (S 6,16,1) (S 2,16,16) (S 6,1,16) (S 3,25,25) (S 33,16,25) (S 49,25,34) (S 65,34,35) (S 67,35,44) (S 81,44,45) (S 83,45,46) (S 72,46,38) (S 71,38,39) (S 74,39,40) (S 61,40,32) (S 46,32,24) (S 31,24,15) (S 18,15,8) (S 17,8,7) (S 99,7,14) (S 101,14,6) (S 14,6,5) (S 11,5,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 4 19 380  21 (D 0,1,1) (S 2,16,16) (S 6,1,16) (S 32,16,17) (S 35,17,26) (S 50,26,35) (S 66,35,36) (S 68,36,37) (S 70,37,46) (S 86,46,52) (S 94,52,51) (S 94,51,52) (S 84,52,45) (S 69,45,36) (S 52,36,27) (S 105,27,18) (S 34,18,17) (S 2,16,16) (S 32,17,16) (S 6,16,1) (D 0,1,1)
 0 1 5 13 270  15 (D 0,1,1) (S 5,1,2) (S 8,2,9) (S 8,9,2) (S 8,2,9) (S 20,9,18) (S 36,18,19) (S 37,19,28) (S 51,28,27) (S 105,27,18) (S 34,18,17) (S 2,16,16) (S 32,17,16) (S 6,16,1) (D 0,1,1)
 0 1 6 15 313  17 (D 0,1,1) (S 5,1,2) (S 8,2,9) (S 19,9,10) (S 22,10,20) (S 38,20,21) (S 4,30,30) (S 40,21,30) (S 57,30,31) (S 42,31,22) (S 1,12,12) (S 25,22,12) (S 13,12,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 7 19 372  21 (D 0,1,1) (S 2,16,16) (S 6,1,16) (S 3,25,25) (S 33,16,25) (S 48,25,26) (S 104,26,27) (S 51,27,28) (S 54,28,37) (S 107,37,38) (S 73,38,47) (S 89,47,54) (S 89,54,47) (S 73,47,38) (S 56,38,29) (S 39,29,20) (S 22,20,10) (S 10,10,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 8 13 248  15 (D 0,1,1) (S 5,1,2) (S 7,2,3) (S 9,3,4) (S 1,12,12) (S 13,4,12) (S 24,12,21) (S 1,12,12) (S 24,21,12) (S 15,12,5) (S 11,5,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 9 19 364  21 (D 0,1,1) (S 5,1,2) (S 7,2,3) (S 10,3,10) (S 21,10,19) (S 102,19,20) (S 39,20,29) (S 4,30,30) (S 55,29,30) (S 57,30,31) (S 42,31,22) (S 41,22,23) (S 41,23,22) (S 103,22,21) (S 1,12,12) (S 24,21,12) (S 13,12,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 10 14 295  16 (D 0,1,1) (S 5,1,2) (S 7,2,3) (S 10,3,10) (S 10,10,3) (S 10,3,10) (S 100,10,11) (S 12,11,4) (S 11,4,5) (S 14,5,6) (S 14,6,5) (S 11,5,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
 0 1 11 25 492  27 (D 0,1,1) (S 2,16,16) (S 6,1,16) (S 32,16,17) (S 35,17,26) (S 104,26,27) (S 105,27,18) (S 36,18,19) (S 37,19,28) (S 53,28,29) (S 56,29,38) (S 73,38,47) (S 85,47,46) (S 72,46,38) (S 72,38,46) (S 86,46,52) (S 95,52,53) (S 87,53,46) (S 70,46,37) (S 54,37,28) (S 51,28,27) (S 105,27,18) (S 34,18,17) (S 2,16,16) (S 32,17,16) (S 6,16,1) (D 0,1,1)
 0 1 12 18 381  20 (D 0,1,1) (S 5,1,2) (S 7,2,3) (S 10,3,10) (S 100,10,11) (S 23,11,20) (S 39,20,29) (S 56,29,38) (S 71,38,39) (S 74,39,40) (S 75,40,41) (S 62,41,32) (S 43,32,22) (S 1,12,12) (S 25,22,12) (S 13,12,4) (S 9,4,3) (S 7,3,2) (S 5,2,1) (D 0,1,1)
