341
13
7664220
2951
 0 1 1 10 21  12 (D 0,1,1) (S 2,3,3) (S 14,1,3) (S 3,4,4) (S 16,3,4) (S 5,6,6) (S 19,4,6) (S 6,7,7) (S 18,6,7) (S 8,9,9) (S 22,7,9) (D 0,1,1)
 0 1 2 22 47  24 (D 0,1,1) (S 4,5,5) (S 36,1,5) (S 9,10,10) (S 30,5,10) (S 6,7,7) (S 17,10,7) (S 10,11,11) (S 33,7,11) (S 9,10,10) (S 13,11,10) (S 10,11,11) (S 13,10,11) (S 9,10,10) (S 13,11,10) (S 8,9,9) (S 12,10,9) (S 9,10,10) (S 12,9,10) (S 6,7,7) (S 17,10,7) (S 7,8,8) (S 41,7,8) (D 0,1,1)
 0 1 3 20 38  22 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 6,7,7) (S 23,4,7) (S 8,9,9) (S 22,7,9) (S 9,10,10) (S 12,9,10) (S 8,9,9) (S 12,10,9) (S 10,11,11) (S 20,9,11) (S 9,10,10) (S 13,11,10) (S 6,7,7) (S 17,10,7) (S 7,8,8) (S 41,7,8) (S 4,5,5) (S 11,8,5) (D 0,1,1)
 0 1 4 30 65  32 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 8,9,9) (S 28,4,9) (S 9,10,10) (S 12,9,10) (S 6,7,7) (S 17,10,7) (S 7,8,8) (S 41,7,8) (S 10,11,11) (S 25,8,11) (S 9,10,10) (S 13,11,10) (S 6,7,7) (S 17,10,7) (S 7,8,8) (S 41,7,8) (S 8,9,9) (S 38,8,9) (S 9,10,10) (S 12,9,10) (S 6,7,7) (S 17,10,7) (S 7,8,8) (S 41,7,8) (S 4,5,5) (S 11,8,5) (S 8,9,9) (S 32,5,9) (D 0,1,1)
 0 1 5 6 8  8 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 9,10,10) (S 26,6,10) (D 0,1,1)
 0 1 6 6 5  8 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 7,8,8) (S 31,6,8) (D 0,1,1)
 0 1 7 6 6  8 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 10,11,11) (S 37,6,11) (D 0,1,1)
 0 1 8 12 13  14 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 1,2,2) (S 15,6,2) (S 5,6,6) (S 15,2,6) (S 1,2,2) (S 15,6,2) (S 4,5,5) (S 27,2,5) (D 0,1,1)
 0 1 9 14 9  16 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 1,2,2) (S 15,6,2) (S 3,4,4) (S 35,2,4) (S 5,6,6) (S 19,4,6) (S 1,2,2) (S 15,6,2) (S 6,7,7) (S 39,2,7) (D 0,1,1)
 0 1 10 10 12  12 (D 0,1,1) (S 3,4,4) (S 42,1,4) (S 5,6,6) (S 19,4,6) (S 1,2,2) (S 15,6,2) (S 2,3,3) (S 40,2,3) (S 8,9,9) (S 21,3,9) (D 0,1,1)
 0 1 11 4 8  6 (D 0,1,1) (S 2,3,3) (S 14,1,3) (S 6,7,7) (S 24,3,7) (D 0,1,1)
 0 1 12 4 12  6 (D 0,1,1) (S 2,3,3) (S 14,1,3) (S 7,8,8) (S 29,3,8) (D 0,1,1)
 0 1 13 4 9  6 (D 0,1,1) (S 2,3,3) (S 14,1,3) (S 10,11,11) (S 34,3,11) (D 0,1,1)
