84642
27
9077060
168000
 0 1 1 15 308  17 (D 0,1,1) (S 1,2,2) (S 56,1,2) (S 2,3,3) (S 124,2,3) (S 3,4,4) (S 59,3,4) (S 4,5,5) (S 60,4,5) (S 3,4,4) (S 60,5,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 2 65 1068  67 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 57,8,1) (S 6,8,8) (S 57,1,8) (S 7,9,9) (S 65,8,9) (S 9,11,11) (S 66,9,11) (S 8,10,10) (S 67,11,10) (S 15,17,17) (S 130,10,17) (S 22,26,26) (S 76,17,26) (S 29,34,34) (S 86,26,34) (S 31,36,36) (S 161,34,36) (S 32,37,37) (S 96,36,37) (S 38,43,43) (S 98,37,43) (S 41,46,46) (S 170,43,46) (S 48,53,53) (S 109,46,53) (S 50,55,55) (S 119,53,55) (S 51,56,56) (S 177,55,56) (S 52,57,57) (S 121,56,57) (S 43,48,48) (S 113,57,48) (S 44,49,49) (S 112,48,49) (S 53,58,58) (S 173,49,58) (S 54,59,59) (S 179,58,59) (S 45,50,50) (S 116,59,50) (S 46,51,51) (S 115,50,51) (S 37,42,42) (S 175,51,42) (S 36,41,41) (S 103,42,41) (S 27,32,32) (S 92,41,32) (S 26,31,31) (S 157,32,31) (S 85,31,25) (S 18,20,20) (S 144,25,20) (S 11,13,13) (S 72,20,13) (S 3,4,4) (S 61,13,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 3 127 2132  129 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 9,11,11) (S 67,10,11) (S 7,9,9) (S 66,11,9) (S 1,2,2) (S 58,9,2) (S 2,3,3) (S 124,2,3) (S 1,2,2) (S 125,3,2) (S 7,9,9) (S 58,2,9) (S 9,11,11) (S 66,9,11) (S 16,18,18) (S 68,11,18) (S 17,19,19) (S 137,18,19) (S 18,20,20) (S 78,19,20) (S 19,21,21) (S 80,20,21) (S 20,22,22) (S 82,21,22) (S 26,31,31) (S 139,22,31) (S 85,31,25) (S 146,25,30) (S 25,29,29) (S 153,30,29) (S 24,28,28) (S 88,29,28) (S 33,38,38) (S 90,28,38) (S 39,44,44) (S 99,38,44) (S 42,47,47) (S 105,44,47) (S 41,46,46) (S 108,47,46) (S 40,45,45) (S 106,46,45) (S 47,52,52) (S 107,45,52) (S 49,54,54) (S 118,52,54) (S 47,52,52) (S 118,54,52) (S 48,53,53) (S 117,52,53) (S 41,46,46) (S 109,53,46) (S 38,43,43) (S 171,46,43) (S 32,37,37) (S 98,43,37) (S 30,35,35) (S 95,37,35) (S 23,27,27) (S 162,35,27) (S 16,18,18) (S 148,27,18) (S 17,19,19) (S 137,18,19) (S 11,13,13) (S 71,19,13) (S 10,12,12) (S 69,13,12) (S 11,13,13) (S 69,12,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 73,14,15) (S 14,16,16) (S 75,15,16) (S 21,24,24) (S 135,16,24) (S 143,24,23) (S 27,32,32) (S 84,23,32) (S 28,33,33) (S 158,32,33) (S 27,32,32) (S 160,33,32) (S 36,41,41) (S 92,32,41) (S 35,40,40) (S 101,41,40) (S 34,39,39) (S 100,40,39) (S 35,40,40) (S 100,39,40) (S 36,41,41) (S 101,40,41) (S 45,50,50) (S 168,41,50) (S 54,59,59) (S 116,50,59) (S 55,60,60) (S 123,59,60) (S 54,59,59) (S 123,60,59) (S 45,50,50) (S 116,59,50) (S 36,41,41) (S 174,50,41) (S 27,32,32) (S 92,41,32) (S 84,32,23) (S 13,15,15) (S 140,23,15) (S 5,6,6) (S 64,15,6) (S 4,5,5) (S 62,6,5) (S 3,4,4) (S 60,5,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 4 25 360  27 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 15,17,17) (S 130,10,17) (S 22,26,26) (S 76,17,26) (S 29,34,34) (S 86,26,34) (S 31,36,36) (S 161,34,36) (S 29,34,34) (S 163,36,34) (S 22,26,26) (S 86,34,26) (S 16,18,18) (S 77,26,18) (S 9,11,11) (S 68,18,11) (S 7,9,9) (S 66,11,9) (S 1,2,2) (S 58,9,2) (S 56,2,1) (D 0,1,1)
 0 1 5 47 832  49 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 15,17,17) (S 130,10,17) (S 9,11,11) (S 136,17,11) (S 16,18,18) (S 68,11,18) (S 22,26,26) (S 77,18,26) (S 23,27,27) (S 147,26,27) (S 24,28,28) (S 87,27,28) (S 32,37,37) (S 89,28,37) (S 30,35,35) (S 95,37,35) (S 23,27,27) (S 162,35,27) (S 24,28,28) (S 87,27,28) (S 33,38,38) (S 90,28,38) (S 34,39,39) (S 165,38,39) (S 35,40,40) (S 100,39,40) (S 34,39,39) (S 100,40,39) (S 25,29,29) (S 166,39,29) (S 24,28,28) (S 88,29,28) (S 23,27,27) (S 87,28,27) (S 16,18,18) (S 148,27,18) (S 9,11,11) (S 68,18,11) (S 7,9,9) (S 66,11,9) (S 1,2,2) (S 58,9,2) (S 56,2,1) (D 0,1,1)
 0 1 6 33 688  35 (D 0,1,1) (S 1,2,2) (S 56,1,2) (S 2,3,3) (S 124,2,3) (S 10,12,12) (S 126,3,12) (S 11,13,13) (S 69,12,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 73,14,15) (S 134,15,23) (S 13,15,15) (S 140,23,15) (S 5,6,6) (S 64,15,6) (S 63,6,7) (S 14,16,16) (S 128,7,16) (S 13,15,15) (S 75,16,15) (S 5,6,6) (S 64,15,6) (S 4,5,5) (S 62,6,5) (S 3,4,4) (S 60,5,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 7 39 770  41 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 9,11,11) (S 67,10,11) (S 16,18,18) (S 68,11,18) (S 9,11,11) (S 68,18,11) (S 16,18,18) (S 68,11,18) (S 17,19,19) (S 137,18,19) (S 24,28,28) (S 79,19,28) (S 33,38,38) (S 90,28,38) (S 32,37,37) (S 164,38,37) (S 24,28,28) (S 89,37,28) (S 17,19,19) (S 79,28,19) (S 11,13,13) (S 71,19,13) (S 10,12,12) (S 69,13,12) (S 17,19,19) (S 132,12,19) (S 11,13,13) (S 71,19,13) (S 3,4,4) (S 61,13,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 8 34 683  36 (D 0,1,1) (S 1,2,2) (S 56,1,2) (S 2,3,3) (S 124,2,3) (S 3,4,4) (S 59,3,4) (S 11,13,13) (S 61,4,13) (S 10,12,12) (S 69,13,12) (S 2,3,3) (S 131,12,3) (S 3,4,4) (S 59,3,4) (S 4,5,5) (S 60,4,5) (S 5,6,6) (S 62,5,6) (S 13,15,15) (S 64,6,15) (S 134,15,23) (S 13,15,15) (S 140,23,15) (S 5,6,6) (S 64,15,6) (S 4,5,5) (S 62,6,5) (S 3,4,4) (S 60,5,4) (S 2,3,3) (S 59,4,3) (S 1,2,2) (S 125,3,2) (S 56,2,1) (D 0,1,1)
 0 1 9 41 608  43 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 15,17,17) (S 130,10,17) (S 22,26,26) (S 76,17,26) (S 29,34,34) (S 86,26,34) (S 30,35,35) (S 94,34,35) (S 32,37,37) (S 95,35,37) (S 38,43,43) (S 98,37,43) (S 39,44,44) (S 104,43,44) (S 38,43,43) (S 104,44,43) (S 32,37,37) (S 98,43,37) (S 31,36,36) (S 96,37,36) (S 40,45,45) (S 97,36,45) (S 31,36,36) (S 97,45,36) (S 29,34,34) (S 163,36,34) (S 22,26,26) (S 86,34,26) (S 16,18,18) (S 77,26,18) (S 9,11,11) (S 68,18,11) (S 7,9,9) (S 66,11,9) (S 1,2,2) (S 58,9,2) (S 56,2,1) (D 0,1,1)
 0 1 10 37 534  39 (D 0,1,1) (S 6,8,8) (S 57,1,8) (S 8,10,10) (S 129,8,10) (S 15,17,17) (S 130,10,17) (S 22,26,26) (S 76,17,26) (S 23,27,27) (S 147,26,27) (S 22,26,26) (S 149,27,26) (S 29,34,34) (S 86,26,34) (S 31,36,36) (S 161,34,36) (S 32,37,37) (S 96,36,37) (S 38,43,43) (S 98,37,43) (S 32,37,37) (S 98,43,37) (S 31,36,36) (S 96,37,36) (S 29,34,34) (S 163,36,34) (S 22,26,26) (S 86,34,26) (S 16,18,18) (S 77,26,18) (S 9,11,11) (S 68,18,11) (S 7,9,9) (S 66,11,9) (S 1,2,2) (S 58,9,2) (S 56,2,1) (D 0,1,1)
