166
13
12385318
1957
 0 1 1 11 41  13 (D 0,1,1) (S 3,4,4) (S 12,1,4) (S 6,7,7) (S 11,4,7) (S 14,7,10) (S 31,10,11) (S 9,11,9) (S 9,9,11) (S 9,11,9) (S 7,8,8) (S 8,9,8) (D 0,1,1)
 0 1 2 12 40  14 (D 0,1,1) (S 6,7,7) (S 13,1,7) (S 13,7,1) (S 16,1,10) (S 31,10,11) (S 9,11,9) (S 29,9,10) (S 31,10,11) (S 9,11,9) (S 7,8,8) (S 8,9,8) (S 8,8,9) (D 0,1,1)
 0 1 3 1 2  3 (D 0,1,1) (S 19,1,9) (D 0,1,1)
 0 1 4 3 10  5 (D 0,1,1) (S 4,5,5) (S 23,1,5) (S 28,5,11) (D 0,1,1)
 0 1 5 1 1  3 (D 0,1,1) (S 27,1,11) (D 0,1,1)
 0 1 6 4 6  6 (D 0,1,1) (S 5,6,6) (S 32,1,6) (S 7,8,8) (S 20,6,8) (D 0,1,1)
 0 1 7 5 15  7 (D 0,1,1) (S 1,2,2) (S 34,1,2) (S 4,5,5) (S 17,2,5) (S 30,5,10) (D 0,1,1)
 0 1 8 5 8  7 (D 0,1,1) (S 1,2,2) (S 34,1,2) (S 5,6,6) (S 18,2,6) (S 24,6,9) (D 0,1,1)
 0 1 9 3 7  5 (D 0,1,1) (S 3,4,4) (S 12,1,4) (S 21,4,9) (D 0,1,1)
 0 1 10 9 11  11 (D 0,1,1) (S 1,2,2) (S 34,1,2) (S 3,4,4) (S 22,2,4) (S 12,4,1) (S 1,2,2) (S 34,1,2) (S 7,8,8) (S 25,2,8) (D 0,1,1)
 0 1 11 3 3  5 (D 0,1,1) (S 1,2,2) (S 34,1,2) (S 33,2,11) (D 0,1,1)
 0 1 12 9 8  11 (D 0,1,1) (S 4,5,5) (S 23,1,5) (S 2,3,3) (S 10,5,3) (S 4,5,5) (S 10,3,5) (S 2,3,3) (S 10,5,3) (S 15,3,10) (D 0,1,1)
 0 1 13 5 8  7 (D 0,1,1) (S 4,5,5) (S 23,1,5) (S 2,3,3) (S 10,5,3) (S 26,3,9) (D 0,1,1)
