624
11
6008824
5060
 0 1 1 17 23  19 (D 0,1,1) (S 3,4,4) (S 9,1,4) (S 4,5,5) (S 14,4,5) (S 6,8,8) (S 32,5,8) (S 10,8,1) (S 1,2,2) (S 15,1,2) (S 5,7,7) (S 28,2,7) (S 7,9,9) (S 18,7,9) (S 12,9,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (D 0,1,1)
 0 1 2 9 19  11 (D 0,1,1) (S 25,1,6) (S 5,7,7) (S 33,6,7) (S 7,9,9) (S 18,7,9) (S 12,9,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (D 0,1,1)
 0 1 3 4 11  6 (D 0,1,1) (S 34,1,11) (S 16,11,6) (S 8,10,10) (S 44,6,10) (D 0,1,1)
 0 1 4 16 39  18 (D 0,1,1) (S 4,5,5) (S 35,1,5) (S 43,5,11) (S 16,11,6) (S 6,8,8) (S 11,6,8) (S 11,8,6) (S 6,8,8) (S 11,6,8) (S 19,8,11) (S 16,11,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (S 8,10,10) (S 40,1,10) (D 0,1,1)
 0 1 5 26 58  28 (D 0,1,1) (S 5,7,7) (S 36,1,7) (S 7,9,9) (S 18,7,9) (S 4,5,5) (S 17,9,5) (S 3,4,4) (S 14,5,4) (S 7,9,9) (S 27,4,9) (S 4,5,5) (S 17,9,5) (S 3,4,4) (S 14,5,4) (S 29,4,11) (S 16,11,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (S 2,3,3) (S 41,1,3) (S 30,3,11) (S 16,11,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (D 0,1,1)
 0 1 6 30 54  32 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 7,9,9) (S 20,3,9) (S 4,5,5) (S 17,9,5) (S 3,4,4) (S 14,5,4) (S 5,7,7) (S 46,4,7) (S 7,9,9) (S 18,7,9) (S 4,5,5) (S 17,9,5) (S 3,4,4) (S 14,5,4) (S 6,8,8) (S 47,4,8) (S 10,8,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 4,5,5) (S 37,3,5) (S 3,4,4) (S 14,5,4) (S 9,4,1) (D 0,1,1)
 0 1 7 8 13  10 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 4,5,5) (S 24,2,5) (S 3,4,4) (S 14,5,4) (S 8,10,10) (S 48,4,10) (D 0,1,1)
 0 1 8 29 41  31 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 3,4,4) (S 26,2,4) (S 9,4,1) (S 1,2,2) (S 15,1,2) (S 6,8,8) (S 31,2,8) (S 10,8,1) (S 1,2,2) (S 15,1,2) (S 39,2,11) (S 16,11,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 5,7,7) (S 22,3,7) (S 7,9,9) (S 18,7,9) (S 12,9,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (D 0,1,1)
 0 1 9 10 14  12 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 42,2,6) (S 6,8,8) (S 11,6,8) (S 10,8,1) (S 1,2,2) (S 15,1,2) (S 8,10,10) (S 45,2,10) (D 0,1,1)
 0 1 10 13 22  15 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 3,4,4) (S 21,3,4) (S 9,4,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 8,10,10) (S 23,3,10) (D 0,1,1)
 0 1 11 7 12  9 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 2,3,3) (S 13,2,3) (S 6,8,8) (S 38,3,8) (S 10,8,1) (D 0,1,1)
