936
14
3233423
6380
 0 1 1 5 17  7 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 20,4,12) (S 40,12,19) (D 0,1,1)
 0 1 2 1 1  3 (D 0,1,1) (S 19,1,19) (D 0,1,1)
 0 1 3 1 7  3 (D 0,1,1) (S 26,1,27) (D 0,1,1)
 0 1 4 2 11  4 (D 0,1,1) (S 30,1,15) (S 27,15,17) (D 0,1,1)
 0 1 5 2 11  4 (D 0,1,1) (S 31,1,24) (S 23,24,27) (D 0,1,1)
 0 1 6 1 5  3 (D 0,1,1) (S 42,1,17) (D 0,1,1)
 0 1 7 4 17  6 (D 0,1,1) (S 10,1,3) (S 3,6,6) (S 36,3,6) (S 39,6,9) (D 0,1,1)
 0 1 8 9 35  11 (D 0,1,1) (S 10,1,3) (S 3,6,6) (S 36,3,6) (S 4,8,8) (S 45,6,8) (S 12,8,3) (S 4,8,8) (S 12,3,8) (S 37,8,9) (D 0,1,1)
 0 1 9 11 43  13 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 3,6,6) (S 22,4,6) (S 4,8,8) (S 45,6,8) (S 12,8,3) (S 2,4,4) (S 17,3,4) (S 29,4,19) (D 0,1,1)
 0 1 10 5 19  7 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 33,4,5) (S 21,5,9) (D 0,1,1)
 0 1 11 16 55  18 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 20,4,12) (S 43,12,13) (S 6,14,14) (S 14,13,14) (S 44,14,18) (S 34,18,21) (S 25,21,22) (S 8,23,23) (S 35,22,23) (S 16,23,21) (S 18,21,25) (S 9,26,26) (S 46,25,26) (D 0,1,1)
 0 1 12 15 51  17 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 20,4,12) (S 1,2,2) (S 11,12,2) (S 11,2,12) (S 43,12,13) (S 47,13,15) (S 15,15,20) (S 6,14,14) (S 13,20,14) (S 44,14,18) (S 41,18,25) (S 18,25,21) (D 0,1,1)
 0 1 13 14 74  16 (D 0,1,1) (S 30,1,15) (S 15,15,20) (S 15,20,15) (S 15,15,20) (S 32,20,21) (S 8,23,23) (S 16,21,23) (S 16,23,21) (S 25,21,22) (S 8,23,23) (S 35,22,23) (S 16,23,21) (S 25,21,22) (S 38,22,25) (D 0,1,1)
 0 1 14 17 51  19 (D 0,1,1) (S 10,1,3) (S 2,4,4) (S 17,3,4) (S 33,4,5) (S 3,6,6) (S 28,5,6) (S 4,8,8) (S 45,6,8) (S 12,8,3) (S 2,4,4) (S 17,3,4) (S 20,4,12) (S 43,12,13) (S 6,14,14) (S 14,13,14) (S 44,14,18) (S 41,18,25) (D 0,1,1)
