1099
10
2821013
576
 0 1 1 2 17  4 (D 0,1,1) (S 2,4,4) (S 10,1,4) (D 0,1,1)
 0 1 2 4 28  6 (D 0,1,1) (S 4,7,7) (S 13,1,7) (S 6,10,10) (S 11,7,10) (D 0,1,1)
 0 1 3 4 22  6 (D 0,1,1) (S 1,2,2) (S 15,1,2) (S 2,4,4) (S 12,2,4) (D 0,1,1)
 0 1 4 3 27  5 (D 0,1,1) (S 18,1,9) (S 6,10,10) (S 17,9,10) (D 0,1,1)
 0 1 5 1 4  3 (D 0,1,1) (S 21,1,12) (D 0,1,1)
 0 1 6 7 66  9 (D 0,1,1) (S 18,1,9) (S 22,9,11) (S 7,11,5) (S 3,6,6) (S 9,5,6) (S 5,8,8) (S 19,6,8) (D 0,1,1)
 0 1 7 4 56  6 (D 0,1,1) (S 18,1,9) (S 22,9,11) (S 7,11,5) (S 16,5,12) (D 0,1,1)
 0 1 8 8 80  10 (D 0,1,1) (S 18,1,9) (S 22,9,11) (S 7,11,5) (S 8,5,3) (S 8,3,5) (S 8,5,3) (S 2,4,4) (S 14,3,4) (D 0,1,1)
 0 1 9 6 55  8 (D 0,1,1) (S 18,1,9) (S 22,9,11) (S 7,11,5) (S 3,6,6) (S 9,5,6) (S 20,6,12) (D 0,1,1)
 0 1 10 7 66  9 (D 0,1,1) (S 18,1,9) (S 22,9,11) (S 7,11,5) (S 3,6,6) (S 9,5,6) (S 5,8,8) (S 19,6,8) (D 0,1,1)
