254
14
6169090
2701
 0 1 1 7 35  9 (D 0,1,1) (S 3,4,4) (S 8,1,4) (S 15,4,10) (S 9,10,9) (S 9,9,10) (S 9,10,9) (S 33,9,11) (D 0,1,1)
 0 1 2 5 19  7 (D 0,1,1) (S 1,2,2) (S 10,1,2) (S 2,3,3) (S 11,2,3) (S 17,3,11) (D 0,1,1)
 0 1 3 7 18  9 (D 0,1,1) (S 2,3,3) (S 24,1,3) (S 3,4,4) (S 21,3,4) (S 5,6,6) (S 18,4,6) (S 32,6,9) (D 0,1,1)
 0 1 4 7 25  9 (D 0,1,1) (S 25,1,8) (S 5,6,6) (S 13,8,6) (S 13,6,8) (S 3,4,4) (S 12,8,4) (S 19,4,9) (D 0,1,1)
 0 1 5 1 3  3 (D 0,1,1) (S 26,1,11) (D 0,1,1)
 0 1 6 3 2  5 (D 0,1,1) (S 6,7,7) (S 29,1,7) (S 20,7,11) (D 0,1,1)
 0 1 7 1 3  3 (D 0,1,1) (S 31,1,10) (D 0,1,1)
 0 1 8 5 13  7 (D 0,1,1) (S 4,5,5) (S 34,1,5) (S 6,7,7) (S 14,5,7) (S 27,7,9) (D 0,1,1)
 0 1 9 1 2  3 (D 0,1,1) (S 37,1,9) (D 0,1,1)
 0 1 10 2 10  4 (D 0,1,1) (S 25,1,8) (S 16,8,9) (D 0,1,1)
 0 1 11 20 31  22 (D 0,1,1) (S 4,5,5) (S 34,1,5) (S 22,5,8) (S 3,4,4) (S 12,8,4) (S 6,7,7) (S 38,4,7) (S 1,2,2) (S 7,7,2) (S 6,7,7) (S 7,2,7) (S 1,2,2) (S 7,7,2) (S 30,2,8) (S 3,4,4) (S 12,8,4) (S 8,4,1) (S 2,3,3) (S 24,1,3) (S 23,3,10) (D 0,1,1)
 0 1 12 3 9  5 (D 0,1,1) (S 4,5,5) (S 34,1,5) (S 28,5,11) (D 0,1,1)
 0 1 13 5 10  7 (D 0,1,1) (S 6,7,7) (S 29,1,7) (S 1,2,2) (S 7,7,2) (S 35,2,9) (D 0,1,1)
 0 1 14 5 7  7 (D 0,1,1) (S 6,7,7) (S 29,1,7) (S 1,2,2) (S 7,7,2) (S 36,2,11) (D 0,1,1)
