193
10
4062162
784
 0 1 1 4 17  6 (D 0,1,1) (S 8,1,3) (S 13,3,5) (S 4,7,7) (S 9,5,7) (D 0,1,1)
 0 1 2 3 5  5 (D 0,1,1) (S 1,2,2) (S 12,1,2) (S 20,2,5) (D 0,1,1)
 0 1 3 1 8  3 (D 0,1,1) (S 16,1,5) (D 0,1,1)
 0 1 4 2 3  4 (D 0,1,1) (S 4,7,7) (S 17,1,7) (D 0,1,1)
 0 1 5 1 2  3 (D 0,1,1) (S 18,1,10) (D 0,1,1)
 0 1 6 8 19  10 (D 0,1,1) (S 1,2,2) (S 12,1,2) (S 6,9,9) (S 11,2,9) (S 3,6,6) (S 10,9,6) (S 4,7,7) (S 22,6,7) (D 0,1,1)
 0 1 7 11 30  13 (D 0,1,1) (S 1,2,2) (S 12,1,2) (S 6,9,9) (S 11,2,9) (S 1,2,2) (S 11,9,2) (S 6,9,9) (S 11,2,9) (S 3,6,6) (S 10,9,6) (S 23,6,10) (D 0,1,1)
 0 1 8 2 10  4 (D 0,1,1) (S 8,1,3) (S 15,3,10) (D 0,1,1)
 0 1 9 3 13  5 (D 0,1,1) (S 8,1,3) (S 7,11,11) (S 19,3,11) (D 0,1,1)
 0 1 10 3 16  5 (D 0,1,1) (S 8,1,3) (S 3,6,6) (S 24,3,6) (D 0,1,1)
