1552
12
5633506
31922
 0 1 1 25 46  27 (D 0,1,1) (S 53,1,2) (S 1,3,3) (S 81,2,3) (S 7,9,9) (S 95,3,9) (S 13,15,15) (S 78,9,15) (S 7,9,9) (S 75,15,9) (S 13,15,15) (S 78,9,15) (S 12,14,14) (S 92,15,14) (S 13,15,15) (S 89,14,15) (S 14,16,16) (S 102,15,16) (S 22,24,24) (S 56,16,24) (S 30,32,32) (S 68,24,32) (S 22,24,24) (S 61,32,24) (S 23,25,25) (S 90,24,25) (D 0,1,1)
 0 1 2 12 26  14 (D 0,1,1) (S 3,5,5) (S 67,1,5) (S 16,18,18) (S 103,5,18) (S 27,29,29) (S 65,18,29) (S 24,26,26) (S 98,29,26) (S 16,18,18) (S 62,26,18) (S 17,19,19) (S 83,18,19) (D 0,1,1)
 0 1 3 21 45  23 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 6,8,8) (S 50,7,8) (S 5,7,7) (S 50,8,7) (S 4,6,6) (S 51,7,6) (S 5,7,7) (S 51,6,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 10,12,12) (S 63,13,12) (S 18,20,20) (S 57,12,20) (S 28,30,30) (S 69,20,30) (D 0,1,1)
 0 1 4 31 57  33 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 89,14,15) (S 14,16,16) (S 102,15,16) (S 13,15,15) (S 99,16,15) (S 14,16,16) (S 102,15,16) (S 22,24,24) (S 56,16,24) (S 30,32,32) (S 68,24,32) (S 29,31,31) (S 87,32,31) (S 25,27,27) (S 97,31,27) (S 32,35,35) (S 91,27,35) (S 33,36,36) (S 48,35,36) (S 34,37,37) (S 106,36,37) (D 0,1,1)
 0 1 5 13 24  15 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 10,12,12) (S 63,13,12) (S 9,11,11) (S 105,12,11) (S 17,19,19) (S 66,11,19) (D 0,1,1)
 0 1 6 13 25  15 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 10,12,12) (S 63,13,12) (S 18,20,20) (S 57,12,20) (S 17,19,19) (S 77,20,19) (D 0,1,1)
 0 1 7 21 44  23 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 10,12,12) (S 63,13,12) (S 9,11,11) (S 105,12,11) (S 3,5,5) (S 73,11,5) (S 16,18,18) (S 103,5,18) (S 27,29,29) (S 65,18,29) (S 24,26,26) (S 98,29,26) (S 27,29,29) (S 88,26,29) (D 0,1,1)
 0 1 8 23 46  25 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 89,14,15) (S 14,16,16) (S 102,15,16) (S 22,24,24) (S 56,16,24) (S 30,32,32) (S 68,24,32) (S 26,28,28) (S 93,32,28) (S 35,38,38) (S 79,28,38) (S 34,37,37) (S 85,38,37) (D 0,1,1)
 0 1 9 35 65  37 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 89,14,15) (S 14,16,16) (S 102,15,16) (S 22,24,24) (S 56,16,24) (S 30,32,32) (S 68,24,32) (S 26,28,28) (S 93,32,28) (S 35,38,38) (S 79,28,38) (S 41,45,45) (S 47,38,45) (S 35,38,38) (S 47,45,38) (S 41,45,45) (S 47,38,45) (S 39,43,43) (S 46,45,43) (S 41,45,45) (S 46,43,45) (S 39,43,43) (S 46,45,43) (S 34,37,37) (S 96,43,37) (D 0,1,1)
 0 1 10 42 94  44 (D 0,1,1) (S 53,1,2) (S 5,7,7) (S 84,2,7) (S 4,6,6) (S 51,7,6) (S 11,13,13) (S 64,6,13) (S 12,14,14) (S 70,13,14) (S 13,15,15) (S 89,14,15) (S 14,16,16) (S 102,15,16) (S 22,24,24) (S 56,16,24) (S 30,32,32) (S 68,24,32) (S 29,31,31) (S 87,32,31) (S 25,27,27) (S 97,31,27) (S 32,35,35) (S 91,27,35) (S 25,27,27) (S 104,35,27) (S 32,35,35) (S 91,27,35) (S 31,34,34) (S 59,35,34) (S 32,35,35) (S 59,34,35) (S 31,34,34) (S 59,35,34) (S 94,34,33) (S 36,39,39) (S 49,33,39) (S 49,39,33) (S 42,46,46) (S 55,33,46) (S 55,46,33) (S 27,29,29) (S 74,33,29) (D 0,1,1)
