10971
11
7863446
6964
 0 1 1 28 645  30 (D 0,1,1) (S 8,1,6) (S 16,6,7) (S 10,7,2) (S 1,3,3) (S 9,2,3) (S 11,3,4) (S 1,3,3) (S 11,4,3) (S 12,3,8) (S 19,8,9) (S 3,14,14) (S 21,9,14) (S 4,15,15) (S 28,14,15) (S 5,22,22) (S 29,15,22) (S 39,22,29) (S 45,29,28) (S 44,28,27) (S 43,27,26) (S 6,24,24) (S 42,26,24) (S 40,24,23) (S 33,23,18) (S 2,11,11) (S 23,18,11) (S 17,11,6) (S 8,6,1) (D 0,1,1)
 0 1 2 22 613  24 (D 0,1,1) (S 7,1,2) (S 10,2,7) (S 18,7,8) (S 18,8,7) (S 18,7,8) (S 1,3,3) (S 12,8,3) (S 12,3,8) (S 46,8,13) (S 24,13,12) (S 25,12,16) (S 31,16,19) (S 6,24,24) (S 35,19,24) (S 42,24,26) (S 50,26,25) (S 41,25,23) (S 33,23,18) (S 2,11,11) (S 23,18,11) (S 17,11,6) (S 8,6,1) (D 0,1,1)
 0 1 3 24 618  26 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 17,11,6) (S 2,11,11) (S 17,6,11) (S 47,11,12) (S 24,12,13) (S 3,14,14) (S 26,13,14) (S 21,14,9) (S 3,14,14) (S 21,9,14) (S 21,14,9) (S 20,9,10) (S 4,15,15) (S 22,10,15) (S 3,14,14) (S 28,15,14) (S 21,14,9) (S 19,9,8) (S 18,8,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 4 18 524  20 (D 0,1,1) (S 7,1,2) (S 1,3,3) (S 9,2,3) (S 11,3,4) (S 13,4,5) (S 15,5,10) (S 15,10,5) (S 15,5,10) (S 20,10,9) (S 14,9,4) (S 1,3,3) (S 11,4,3) (S 12,3,8) (S 46,8,13) (S 24,13,12) (S 48,12,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 5 28 619  30 (D 0,1,1) (S 7,1,2) (S 10,2,7) (S 18,7,8) (S 46,8,13) (S 3,14,14) (S 26,13,14) (S 4,15,15) (S 28,14,15) (S 5,22,22) (S 29,15,22) (S 4,15,15) (S 29,22,15) (S 3,14,14) (S 28,15,14) (S 26,14,13) (S 27,13,17) (S 27,17,13) (S 24,13,12) (S 25,12,16) (S 31,16,19) (S 6,24,24) (S 35,19,24) (S 40,24,23) (S 33,23,18) (S 2,11,11) (S 23,18,11) (S 17,11,6) (S 8,6,1) (D 0,1,1)
 0 1 6 19 466  21 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 23,11,18) (S 33,18,23) (S 33,23,18) (S 32,18,19) (S 31,19,16) (S 25,16,12) (S 25,12,16) (S 31,16,19) (S 6,24,24) (S 35,19,24) (S 35,24,19) (S 31,19,16) (S 25,16,12) (S 48,12,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 7 19 542  21 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 23,11,18) (S 2,11,11) (S 23,18,11) (S 47,11,12) (S 25,12,16) (S 30,16,17) (S 30,17,16) (S 31,16,19) (S 34,19,20) (S 36,20,21) (S 49,21,17) (S 30,17,16) (S 25,16,12) (S 48,12,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 8 21 602  23 (D 0,1,1) (S 7,1,2) (S 10,2,7) (S 18,7,8) (S 19,8,9) (S 20,9,10) (S 4,15,15) (S 22,10,15) (S 5,22,22) (S 29,15,22) (S 39,22,29) (S 5,22,22) (S 39,29,22) (S 39,22,29) (S 45,29,28) (S 38,28,21) (S 49,21,17) (S 30,17,16) (S 25,16,12) (S 48,12,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 9 17 458  19 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 47,11,12) (S 25,12,16) (S 31,16,19) (S 34,19,20) (S 36,20,21) (S 36,21,20) (S 37,20,27) (S 37,27,20) (S 34,20,19) (S 31,19,16) (S 25,16,12) (S 48,12,7) (S 10,7,2) (S 7,2,1) (D 0,1,1)
 0 1 10 20 454  22 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 23,11,18) (S 33,18,23) (S 41,23,25) (S 41,25,23) (S 6,24,24) (S 40,23,24) (S 42,24,26) (S 43,26,27) (S 43,27,26) (S 6,24,24) (S 42,26,24) (S 40,24,23) (S 33,23,18) (S 2,11,11) (S 23,18,11) (S 17,11,6) (S 8,6,1) (D 0,1,1)
 0 1 11 22 524  24 (D 0,1,1) (S 8,1,6) (S 2,11,11) (S 17,6,11) (S 23,11,18) (S 33,18,23) (S 6,24,24) (S 40,23,24) (S 42,24,26) (S 43,26,27) (S 44,27,28) (S 45,28,29) (S 45,29,28) (S 44,28,27) (S 43,27,26) (S 6,24,24) (S 42,26,24) (S 40,24,23) (S 33,23,18) (S 2,11,11) (S 23,18,11) (S 17,11,6) (S 8,6,1) (D 0,1,1)
