62
10
5024193
392
 0 1 1 4 11  6 (D 0,1,1) (S 3,4,4) (S 7,1,4) (S 5,6,6) (S 11,4,6) (D 0,1,1)
 0 1 2 5 8  7 (D 0,1,1) (S 2,3,3) (S 6,1,3) (S 4,5,5) (S 10,3,5) (S 15,5,7) (D 0,1,1)
 0 1 3 5 11  7 (D 0,1,1) (S 1,2,2) (S 8,1,2) (S 3,4,4) (S 9,2,4) (S 14,4,7) (D 0,1,1)
 0 1 4 1 4  3 (D 0,1,1) (S 13,1,7) (D 0,1,1)
 0 1 5 2 2  4 (D 0,1,1) (S 4,5,5) (S 16,1,5) (D 0,1,1)
 0 1 6 2 5  4 (D 0,1,1) (S 5,6,6) (S 17,1,6) (D 0,1,1)
 0 1 7 3 8  5 (D 0,1,1) (S 1,2,2) (S 8,1,2) (S 19,2,7) (D 0,1,1)
 0 1 8 4 8  6 (D 0,1,1) (S 1,2,2) (S 8,1,2) (S 5,6,6) (S 20,2,6) (D 0,1,1)
 0 1 9 4 7  6 (D 0,1,1) (S 2,3,3) (S 6,1,3) (S 5,6,6) (S 12,3,6) (D 0,1,1)
 0 1 10 3 9  5 (D 0,1,1) (S 2,3,3) (S 6,1,3) (S 18,3,7) (D 0,1,1)
